,tweet_id,favorite_count,retweet_count
1855,675006312288268288,920,209
1856,675003128568291329,1470,432
1857,674999807681908736,2115,1032
1858,674805413498527744,804,334
1859,674800520222154752,2843,796
1860,674793399141146624,2362,1018
1861,674790488185167872,1035,233
1862,674788554665512960,760,194
1863,674781762103414784,1889,1113
1864,674774481756377088,1036,437
1865,674767892831932416,1710,729
1866,674764817387900928,746,218
1867,674754018082705410,1285,411
1868,674752233200820224,1372,429
1869,674743008475090944,1312,506
1870,674742531037511680,454,49
1871,674739953134403584,1030,359
1872,674737130913071104,608,81
1873,674690135443775488,1079,439
1874,674670581682434048,1517,606
1875,674664755118911488,861,227
1876,674646392044941312,1354,455
1877,674644256330530816,976,254
1878,674638615994089473,1587,545
1879,674632714662858753,1411,537
1880,674606911342424069,881,93
1881,674468880899788800,5871,1889
1882,674447403907457024,1004,335
1883,674436901579923456,1042,363
1884,674422304705744896,1347,500
1885,674416750885273600,652,128
1886,674410619106390016,1136,429
1887,674394782723014656,1421,529
1888,674372068062928900,805,297
1889,674330906434379776,536,71
1890,674318007229923329,1331,483
1891,674307341513269249,10695,6462
1892,674291837063053312,13799,5451
1893,674271431610523648,1464,681
1894,674269164442398721,859,213
1895,674265582246694913,1533,783
1896,674262580978937856,1239,421
1897,674255168825880576,1374,505
1898,674082852460433408,718,153
1899,674075285688614912,936,262
1900,674063288070742018,5983,2026
1901,674053186244734976,3097,1201
1902,674051556661161984,1368,458
1903,674045139690631169,1325,596
1904,674042553264685056,681,118
1905,674038233588723717,1036,394
1906,674036086168010753,805,191
1907,674024893172875264,1672,1142
1908,674019345211760640,1064,285
1909,674014384960745472,1466,596
1910,674008982932058114,1129,330
1911,673956914389192708,1841,892
1912,673919437611909120,1104,348
1913,673906403526995968,2977,1528
1914,673887867907739649,884,238
1915,673716320723169284,2903,701
1916,673715861853720576,3312,1916
1917,673711475735838725,982,278
1918,673709992831262724,791,246
1919,673708611235921920,1009,267
1920,673707060090052608,1037,362
1921,673705679337693185,1186,379
1922,673700254269775872,1339,528
1923,673697980713705472,3714,1812
1924,673689733134946305,1636,603
1925,673688752737402881,1184,459
1926,673686845050527744,1348,403
1927,673680198160809984,1285,434
1928,673662677122719744,1180,344
1929,673656262056419329,680,219
1930,673636718965334016,1031,336
1931,673612854080196609,1500,670
1932,673583129559498752,1121,333
1933,673580926094458881,780,254
1934,673576835670777856,1297,521
1935,673363615379013632,968,283
1936,673359818736984064,1356,622
1937,673355879178194945,1416,531
1938,673352124999274496,1571,503
1939,673350198937153538,715,195
1940,673345638550134785,2347,1170
1941,673343217010679808,912,250
1942,673342308415348736,1193,530
1943,673320132811366400,12587,7262
1944,673317986296586240,827,233
1945,673295268553605120,7040,2929
1946,673270968295534593,1009,335
1947,673240798075449344,1338,660
1948,673213039743795200,2088,776
1949,673148804208660480,1591,582
1950,672997845381865473,1853,664
1951,672995267319328768,886,269
1952,672988786805112832,917,267
1953,672984142909456390,1184,507
1954,672980819271634944,1705,938
1955,672975131468300288,1567,833
1956,672970152493887488,882,329
1957,672968025906282496,1246,499
1958,672964561327235073,1330,596
1959,672902681409806336,1282,460
1960,672898206762672129,848,391
1961,672884426393653248,1441,782
1962,672877615439593473,968,327
1963,672834301050937345,1228,529
1964,672828477930868736,1169,454
1965,672640509974827008,920,292
1966,672622327801233409,1208,449
1967,672614745925664768,1144,540
1968,672609152938721280,1034,360
1969,672604026190569472,1035,367
1970,672594978741354496,1247,570
1971,672591762242805761,895,308
1972,672591271085670400,674,174
1973,672538107540070400,956,337
1974,672523490734551040,587,152
1975,672488522314567680,1042,401
1976,672482722825261057,1058,550
1977,672481316919734272,673,120
1978,672475084225949696,1361,649
1979,672466075045466113,1268,488
1980,672272411274932228,6017,3107
1981,672267570918129665,1388,567
1982,672264251789176834,1058,309
1983,672256522047614977,2637,1415
1984,672254177670729728,1340,688
1985,672248013293752320,1624,556
1986,672245253877968896,637,143
1987,672239279297454080,840,300
1988,672231046314901505,1703,933
1989,672222792075620352,737,193
1990,672205392827572224,2105,1059
1991,672169685991993344,958,340
1992,672160042234327040,824,331
1993,672139350159835138,1627,644
1994,672125275208069120,2236,1059
1995,672095186491711488,930,339
1996,672082170312290304,883,339
1997,672068090318987265,1206,471
1998,671896809300709376,7958,3874
1999,671891728106971137,1231,521
2000,671882082306625538,3258,1284
2001,671879137494245376,1320,612
2002,671874878652489728,1181,513
2003,671866342182637568,1056,451
2004,671855973984772097,844,400
2005,671789708968640512,6611,3201
2006,671768281401958400,1123,458
2007,671763349865160704,1562,834
2008,671744970634719232,1267,710
2009,671743150407421952,705,221
2010,671735591348891648,1351,698
2011,671729906628341761,7950,4005
2012,671561002136281088,11957,6690
2013,671550332464455680,848,194
2014,671547767500775424,1260,544
2015,671544874165002241,1831,960
2016,671542985629241344,1021,521
2017,671538301157904385,872,355
2018,671536543010570240,1105,372
2019,671533943490011136,955,534
2020,671528761649688577,784,239
2021,671520732782923777,1305,490
2022,671518598289059840,886,272
2023,671511350426865664,1487,648
2024,671504605491109889,6515,3303
2025,671497587707535361,864,417
2026,671488513339211776,938,441
2027,671486386088865792,541,182
2028,671485057807351808,715,215
2029,671390180817915904,1345,689
2030,671362598324076544,1036,274
2031,671357843010908160,373,144
2032,671355857343524864,453,112
2033,671347597085433856,883,392
2034,671186162933985280,680,191
2035,671182547775299584,1040,310
2036,671166507850801152,815,313
2037,671163268581498880,1532,1018
2038,671159727754231808,337,74
2039,671154572044468225,663,205
2040,671151324042559489,621,138
2041,671147085991960577,619,200
2042,671141549288370177,1081,604
2043,671138694582165504,861,370
2044,671134062904504320,693,175
2045,671122204919246848,3236,2317
2046,671115716440031232,1275,719
2047,671109016219725825,1067,401
2048,670995969505435648,1033,265
2049,670842764863651840,23067,8015
2050,670840546554966016,546,180
2051,670838202509447168,1037,640
2052,670833812859932673,407,113
2053,670832455012716544,680,199
2054,670826280409919488,5139,3748
2055,670823764196741120,726,172
2056,670822709593571328,564,89
2057,670815497391357952,2954,1414
2058,670811965569282048,1055,247
2059,670807719151067136,1083,452
2060,670804601705242624,1833,883
2061,670803562457407488,320,83
2062,670797304698376195,691,215
2063,670792680469889025,775,254
2064,670789397210615808,616,222
2065,670786190031921152,558,182
2066,670783437142401025,777,352
2067,670782429121134593,1428,708
2068,670780561024270336,740,266
2069,670778058496974848,311,68
2070,670764103623966721,1013,389
2071,670755717859713024,408,98
2072,670733412878163972,898,472
2073,670727704916926465,780,329
2074,670717338665226240,1112,443
2075,670704688707301377,727,344
2076,670691627984359425,551,222
2077,670679630144274432,704,258
2078,670676092097810432,230,37
2079,670668383499735048,9968,4599
2080,670474236058800128,1412,684
2081,670468609693655041,336,82
2082,670465786746662913,911,504
2083,670452855871037440,512,189
2084,670449342516494336,1127,598
2085,670444955656130560,6301,1834
2086,670442337873600512,605,186
2087,670435821946826752,990,476
2088,670434127938719744,1324,597
2089,670433248821026816,311,103
2090,670428280563085312,1298,570
2091,670427002554466305,489,148
2092,670421925039075328,1224,584
2093,670420569653809152,577,290
2094,670417414769758208,534,302
2095,670411370698022913,1883,823
2096,670408998013820928,520,202
2097,670403879788544000,401,141
2098,670385711116361728,526,189
2099,670374371102445568,701,248
2100,670361874861563904,310,60
2101,670338931251150849,401,101
2102,670319130621435904,3633,1128
2103,670303360680108032,408,121
2104,670290420111441920,652,263
2105,670093938074779648,962,306
2106,670086499208155136,657,231
2107,670079681849372674,2068,1127
2108,670073503555706880,1458,726
2109,670069087419133954,579,219
2110,670061506722140161,705,307
2111,670055038660800512,621,298
2112,670046952931721218,604,158
2113,670040295598354432,705,103
2114,670037189829525505,554,254
2115,670003130994700288,310,84
2116,669993076832759809,302,75
2117,669972011175813120,412,141
2118,669970042633789440,283,51
2119,669942763794931712,468,144
2120,669926384437997569,353,89
2121,669923323644657664,219,53
2122,669753178989142016,748,367
2123,669749430875258880,242,61
2124,669684865554620416,477,82
2125,669683899023405056,354,101
2126,669682095984410625,330,125
2127,669680153564442624,627,266
2128,669661792646373376,755,394
2129,669625907762618368,3282,1670
2130,669603084620980224,891,336
2131,669597912108789760,478,140
2132,669583744538451968,1390,854
2133,669573570759163904,406,128
2134,669571471778410496,1482,938
2135,669567591774625800,219,48
2136,669564461267722241,365,112
2137,669393256313184256,336,68
2138,669375718304980992,1237,670
2139,669371483794317312,460,165
2140,669367896104181761,426,140
2141,669363888236994561,583,210
2142,669359674819481600,347,111
2143,669354382627049472,2520,1176
2144,669353438988365824,584,241
2145,669351434509529089,402,167
2146,669328503091937280,945,384
2147,669327207240699904,536,113
2148,669324657376567296,459,192
2149,669216679721873412,1108,374
2150,669214165781868544,405,149
2151,669203728096960512,935,433
2152,669037058363662336,609,287
2153,669015743032369152,693,346
2154,669006782128353280,541,225
2155,669000397445533696,19502,5859
2156,668994913074286592,410,207
2157,668992363537309700,693,313
2158,668989615043424256,627,305
2159,668988183816871936,842,426
2160,668986018524233728,512,151
2161,668981893510119424,501,277
2162,668979806671884288,739,321
2163,668975677807423489,1214,536
2164,668967877119254528,135,21
2165,668960084974809088,657,224
2166,668955713004314625,255,65
2167,668932921458302977,241,52
2168,668902994700836864,297,92
2169,668892474547511297,373,136
2170,668872652652679168,493,279
2171,668852170888998912,422,147
2172,668826086256599040,401,124
2173,668815180734689280,516,239
2174,668779399630725120,668,343
2175,668655139528511488,488,201
2176,668645506898350081,809,488
2177,668643542311546881,813,477
2178,668641109086707712,988,496
2179,668636665813057536,965,457
2180,668633411083464705,2596,1469
2181,668631377374486528,657,293
2182,668627278264475648,288,100
2183,668625577880875008,351,119
2184,668623201287675904,1317,688
2185,668620235289837568,184,37
2186,668614819948453888,575,294
2187,668587383441514497,1557,984
2188,668567822092664832,221,49
2189,668544745690562560,477,211
2190,668542336805281792,422,194
2191,668537837512433665,235,65
2192,668528771708952576,434,204
2193,668507509523615744,302,95
2194,668496999348633600,379,120
2195,668484198282485761,392,216
2196,668480044826800133,424,132
2197,668466899341221888,823,468
2198,668297328638447616,583,273
2199,668291999406125056,227,29
2200,668286279830867968,470,126
2201,668274247790391296,766,214
2202,668268907921326080,513,214
2203,668256321989451776,1206,547
2204,668248472370458624,884,435
2205,668237644992782336,5748,2606
2206,668226093875376128,271,93
2207,668221241640230912,481,182
2208,668204964695683073,522,182
2209,668190681446379520,603,185
2210,668171859951755264,453,174
2211,668154635664932864,462,286
2212,668142349051129856,542,258
2213,668113020489474048,620,217
2214,667937095915278337,1155,734
2215,667924896115245057,275,98
2216,667915453470232577,196,51
2217,667911425562669056,453,266
2218,667902449697558528,801,350
2219,667886921285246976,1738,981
2220,667885044254572545,767,430
2221,667878741721415682,371,108
2222,667873844930215936,582,373
2223,667866724293877760,2834,952
2224,667861340749471744,230,74
2225,667832474953625600,271,56
2226,667806454573760512,980,449
2227,667801013445750784,302,87
2228,667793409583771648,648,307
2229,667782464991965184,384,227
2230,667773195014021121,215,48
2231,667766675769573376,407,200
2232,667728196545200128,349,141
2233,667724302356258817,445,291
2234,667550904950915073,0,31
2235,667550882905632768,0,27
2236,667549055577362432,5348,2070
2237,667546741521195010,315,115
2238,667544320556335104,798,487
2239,667538891197542400,191,60
2240,667534815156183040,760,483
2241,667530908589760512,432,219
2242,667524857454854144,1579,1034
2243,667517642048163840,344,177
2244,667509364010450944,6325,1961
2245,667502640335572993,505,200
2246,667495797102141441,486,244
2247,667491009379606528,483,206
2248,667470559035432960,234,89
2249,667455448082227200,178,56
2250,667453023279554560,292,80
2251,667443425659232256,721,532
2252,667437278097252352,416,214
2253,667435689202614272,286,79
2254,667405339315146752,432,206
2255,667393430834667520,178,51
2256,667369227918143488,338,151
2257,667211855547486208,448,220
2258,667200525029539841,572,239
2259,667192066997374976,354,89
2260,667188689915760640,686,363
2261,667182792070062081,13228,5619
2262,667177989038297088,178,50
2263,667176164155375616,567,417
2264,667174963120574464,229,71
2265,667171260800061440,203,77
2266,667165590075940865,2488,1029
2267,667160273090932737,235,55
2268,667152164079423490,44192,15409
2269,667138269671505920,4225,1995
2270,667119796878725120,308,120
2271,667090893657276420,310,115
2272,667073648344346624,372,109
2273,667070482143944705,76,13
2274,667065535570550784,155,41
2275,667062181243039745,203,47
2276,667044094246576128,174,44
2277,667012601033924608,419,201
2278,666996132027977728,224,81
2279,666983947667116034,2359,893
2280,666837028449972224,749,505
2281,666835007768551424,195,72
2282,666826780179869698,237,83
2283,666817836334096384,472,230
2284,666804364988780544,217,84
2285,666786068205871104,691,439
2286,666781792255496192,356,175
2287,666776908487630848,320,155
2288,666739327293083650,218,60
2289,666701168228331520,394,195
2290,666691418707132416,171,44
2291,666649482315059201,1031,567
2292,666644823164719104,218,73
2293,666454714377183233,472,195
2294,666447344410484738,94,18
2295,666437273139982337,110,42
2296,666435652385423360,148,45
2297,666430724426358785,289,172
2298,666428276349472768,149,73
2299,666421158376562688,291,100
2300,666418789513326592,110,41
2301,666411507551481857,394,285
2302,666407126856765440,98,31
2303,666396247373291520,155,73
2304,666373753744588802,169,78
2305,666362758909284353,696,501
2306,666353288456101888,194,64
2307,666345417576210432,266,128
2308,666337882303524864,174,81
2309,666293911632134144,449,309
2310,666287406224695296,131,57
2311,666273097616637952,157,70
2312,666268910803644416,94,32
2313,666104133288665088,13224,5770
2314,666102155909144576,69,11
2315,666099513787052032,140,57
2316,666094000022159362,152,66
2317,666082916733198337,100,41
2318,666073100786774016,282,141
2319,666071193221509120,133,52
2320,666063827256086533,434,190
2321,666058600524156928,103,51
2322,666057090499244032,263,119
2323,666055525042405380,399,213
2324,666051853826850816,1093,745
2325,666050758794694657,119,51
2326,666049248165822465,94,39
2327,666044226329800704,262,123
2328,666033412701032449,107,39
2329,666029285002620928,118,41
2330,666020888022790149,2338,445
